B45.3,Kostná kryptokokóza
B45.7,Diseminovaná kryptokokóza
B45.8,Iné formy kryptokokózy
B45.9,Nešpecifikovaná kryptokokóza
B46.0,Pľúcna mukormykóza
B46.1,Rinocerebrálna mukormykóza
B46.2,Gastrointestinálna mukormykóza
B46.3,Kožná mukormykóza
B46.4,Diseminovaná mukormykóza
B46.5,Nešpecifikovaná mukormykóza
B46.8,Iné zygomykózy
B46.9,Nešpecifikovaná zygomykóza
B47.0,Eumycetón
B47.1,Aktinomycetóm
B47.9,Nešpecifikovaný mycetóm
B48.0,Lobomykóza
B48.1,Rinosporidióza
B48.2,Allescheriáza
B48.3,Geotrichóza
B48.4,Penicilóza
B48.7,Oportunistické mykózy
B48.8,Iné špecifikované mykózy
B49,Nešpecifikované mykózy
B50.0,Malária zavinená Plasmodium falciparum s mozgovými komplikáciami
B50.8,Iná ťažká a komplikovaná malária zavinená Plasmodium falciparum
B50.9,Nešpecifikovaná malária zavinená Plasmodium falciparum
B51.0,Malária zavinená Plasmodium vivax s ruptúrou sleziny
B51.8,Malária zavinená Plasmodium vivax s inými komplikáciami
B51.9,Malária zavinená Plasmodium vivax bez komplikácií
B52.0,Malária zavinená Plasmodium malariae s nefropatiou
B52.8,Malária zavinená Plasmodium malariae s inými komplikáciami
B52.9,Malária zavinená Plasmodium malariae bez komplikácií
B53.0,Malária zavinená Plasmodium ovale
B53.1,Malária vyvolaná opičími plazmódiami
B53.8,Iná parazitologicky potvrdená malária nezatriedená inde
B54,Nešpecifikovaná malária
B55.0,Viscerálna leišmanióza
B55.1,Kožná leišmanióza
B55.2,Mukokutánna leišmanióza
B55.9,Nešpecifikovaná leišmanióza
B56.0,Gambijská tripanosomóza
B56.1,Rodézska trypanosomóza
B56.9,Nešpecifikovaná africká trypanosomóza
B57.0,"Akútna Chagasova choroba s postihnutím srdca (I41.2*, I98.1*)"
B57.1,Akútna Chagasova choroba bez postihnutia srdca
B57.2,"Chagasova choroba (chronická) s postihnutím srdca (I41.2*, I98.1*)"
B57.3,Chagasova choroba (chronická) s postihnutím tráviacej sústavy
B57.4,Chagasova choroba (chronická) s postihnutím nervového systému
B57.5,Chagasova choroba (chronická) s postihnutím iných orgánov
B58.0,Toxoplazmová okulopatia
B58.1,Toxoplazmová hepatitída (K77.0*)
B58.2,Toxoplazmová meningoencefalitída (G05.2*)
B58.3,Pľúcna toxoplazmóza (J17.3*)
B58.8,Toxoplazmóza s postihnutím iných orgánov
B58.9,Nešpecifikovaná toxoplazmóza
B59,Pneumocystóza
B60.0,Babezióza
B60.1,Akantamebóza
B60.2,Naeglerióza
B60.8,Iné špecifikované protozoárne choroby
B64,Nešpecifikovaná protozoárna choroba
B65.0,Schistosomóza vyvolaná Schistosoma haematobium (močová schistosomóza)
B65.1,Schistosomóza vyvolaná Schistosoma mansoni (črevná schistosomóza)
B65.2,Schistosomóza vyvolaná Schistosoma japonicum
B65.3,Cerkáriová dermatitída
B65.8,Iné schistosomózy
B65.9,Nešpecifikovaná schistosomóza
B66.0,Opistorchióza
B66.1,Klonorchiózy
B66.2,Dikroceliózy
B66.3,Fasciolózy
B66.4,Paragonimiózy
B66.5,Fasciolopsiózy
B66.8,Iné špecifikované infekcie motolicami
B66.9,Nešpecifikované infekcie motolicou
B67.0,Infekcia pečene Echinococcus granulosus
B67.1,Infekcia pľúc Echinococcus granulosus
B67.2,Infekcia kosti Echinococcus granulosus
B67.3,Infekcia iných a viacerých miest Echinococcus granulosus
B67.4,Nešpecifikovaná infekcia Echinococcus granulosus
B67.5,Infekcia pečene Echinococcus multilocularis
B67.6,Infekcia iných a viacerých miest Echinococcus multilocularis
B67.7,Nešpecifikovaná infekcia Echinococcus multilocularis
B67.8,Nešpecifikovaná echinokokóza pečene
B67.9,Echinokokóza iná a nešpecifikovaná
B68.0,Tenióza vyvolaná Taenia solium
B68.1,Tenióza vyvolaná Taenia saginata
B68.9,Nešpecifikovaná tenióza
B69.0,Cysticerkóza centrálneho nervového systému
B69.1,Cysticerkóza oka
B69.8,Cysticerkóza iných miest
B69.9,Nešpecifikovaná cysticerkóza
B70.0,Difylobotrióza
B70.1,Sparganóza
B71.0,Hymenolepióza
B71.1,Dipylidióza
B71.8,Iné špecifikované infekcie plochými červami
B71.9,Nešpecifikovaná infekcia plochými červami NS
B72,Drakunkulóza
B73,Onchocerkóza
B74.0,Filarióza vyvolaná Wuchereria bancrofti
B74.1,Filarióza vyvolaná Brugia malayi
B74.2,Filarióza vyvolaná Brugia timori
B74.3,Loióza
B74.4,Mansonelóza
B74.8,Iné filariózy
B74.9,Nešpecifikovaná filarióza
B75,Trichinelóza
B76.0,Ankylostomóza
B76.1,Nekatorióza
B76.8,Iné infekcie ankylostómami
B76.9,Nešpecifikované ankylostomózy
B77.0,Askarióza s črevnými komplikáciami
B77.8,Askarióza s inými komplikáciami
B77.9,Nešpecifikovaná askarióza
B78.0,Črevná strongyloidóza
B78.1,Kožná strongyloidóza
B78.7,Diseminovaná strongyloidóza
B78.9,Nešpecifikovaná strongyloidóza
B79,Trichurióza
B80,Enterobióza - mrle
B81.0,Anisakióza
B81.1,Črevná kapilarióza
B81.2,Trichostrongylóza
B81.3,Črevná angiostrongylóza
B81.4,Zmiešané črevné helmintózy
B81.8,Iné špecifikované črevné helmintózy
B82.0,Nešpecifikovaná črevná helmintóza
B82.9,Nešpecifikovaný črevný parazitizmus
B83.0,Viscerálna larva migrans
B83.1,Gnatostomóza
B83.2,Angiostrongylóza vyvolaná Parastrongylus cantonensis
B83.3,Syngamóza
B83.4,Interná hirudinóza
B83.8,Iné špecifikované helmintózy
B83.9,Nešpecifikované helmintózy
B85.0,Pedikulóza zavinená Pediculus humanus capitis
B85.1,Pedikulóza zavinená Pediculus humanus corporis
B85.2,Nešpecifikovaná pedikulóza
B85.3,Ftiriáza
B85.4,Zmiešaná pedikulóza a ftiriáza
B86,Svrab - scabies
B87.0,Kožná myióza
B87.1,Ranová myióza
B87.2,Očná myióza
B87.3,Nazofaryngeálna myióza
B87.4,Ušná myióza
B87.8,Myióza iných miest
B87.9,Nešpecifikovaná myióza
B88.0,Iná akarióza
B88.1,Tungióza [zamorenie pieskovou muchou]
B88.2,Iné zamorenia článkonožcami
B88.3,Vonkajšia hirudinóza
B88.8,Iné špecifikované zamorenia
B88.9,Nešpecifikované zamorenie
B89,Nešpecifikovaná parazitárna choroba
B90.0,Neskoré následky tuberkulózy centrálneho nervového systému
B90.1,Neskoré následky tuberkulózy močovopohlavnej sústavy
B90.2,Neskoré následky tuberkulózy kostí a kĺbov
B90.8,Neskoré následky tuberkulózy iných orgánov
B90.9,Neskoré následky respiračnej a nešpecifikovanej tuberkulózy
B91,Neskoré následky poliomyelitídy
B92,Neskoré následky lepry
B94.0,Neskoré následky trachómu
B94.1,Neskoré následky vírusovej encefalitídy
B94.2,Neskoré následky vírusovej hepatitídy
B94.8,Neskoré následky iných špecifikovaných infekčných a parazitárnych chorôb
B94.9,Neskoré následky nešpecifikovaných alebo parazitárnych chorôb
B95.0,Streptokok skupiny A ako príčina chorôb zatriedených inde
B95.1,Streptokok skupiny B ako príčina chorôb zatriedených inde
B95.2,Streptokok skupiny D ako príčina chorôb zatriedených inde
B95.3,Streptococcus pneumoniae ako príčina chorôb zatriedených inde
B95.4,Iný streptokok ako príčina chorôb zatriedených inde
B95.5,Nešpecifikovaný streptokok ako príčina chorôb zatriedených inde
B95.6,Staphylococcus aureus ako príčina chorôb zatriedených inde
B95.7,Iný stafylokok ako príčina chorôb zatriedených inde
B95.8,Nešpecifikovaný stafylokok ako príčina chorôb zatriedených inde
B96.0,Mycoplasma pneumoniae [M. pneumoniae] ako príčina chorôb zatriedených inde
B96.1,Klebsiella pneumoniae [K. pneumoniae] ako príčina chorôb zatriedených inde
B96.2,Escherichia coli [E. coli] ako príčina chorôb zatriedených inde
B96.3,Haemophilus influenzae [H. influenzae] ako príčina chorôb zatriedených inde
B96.4,Proteus (mirabilis) (morganii) ako príčina chorôb zatriedených inde
B96.5,Pseudomonas (aeruginosa) (mallei) (pseudomallei) ako príčina chorôb zatriedených inde
B96.6,Bacillus fragilis [B. fragilis] ako príčina chorôb zatriedených inde
B96.7,Clostridium perfringens [C. perfringens] ako príčina chorôb zatriedených inde
B96.8,Iné špecifikované bakteriálne agensy ako príčina chorôb zatriedených inde
B97.0,Adenovírus ako príčina chorôb zatriedených inde
B97.1,Enterovírus ako príčina chorôb zatriedených inde
B97.2,Coronavírus ako príčina chorôb zatriedených inde
B97.3,Retrovírus ako príčina chorôb zatriedených inde
B97.4,Respiračný syncytiálny vírus ako príčina chorôb zatriedených inde
B97.5,Reovírus ako príčina chorôb zatriedených inde
B97.6,Parvovírus ako príčina chorôb zatriedených inde
B97.7,Papilomavírus ako príčina chorôb zatriedených inde
B97.8,Iné vírusové agensy ako príčina chorôb zatriedených inde
B99,Iné a nešpecifikované infekčné choroby
C00.0,Vonkajšia horná pera
C00.1,Vonkajšia dolná pera
C00.2,Vonkajšia pera bez špecifikácie
C00.3,"Horná pera, vnútorná strana"
C00.4,"Dolná pera, vnútorná strana"
C00.5,"Pera, nešpecifikovaná vnútorná strana"
C00.6,Spojka perí
C00.8,Presahujúca lézia pery
C00.9,"Pera, bez špecifikácie"
C01,Zhubný nádor koreňa jazyka
C02.0,Chrbtová strana jazyka
C02.1,Okraj jazyka
C02.2,Spodná strana jazyka
C02.3,"Predné dve tretiny jazyka, bližšie neurčená časť"
C02.4,Jazyková mandľa
C02.8,Presahujúca lézia jazyka
C02.9,Jazyk bez špecifikácie
C03.0,Horné ďasno
C03.1,Dolné ďasno
C03.9,Ďasno bez špecifikácie
C04.0,Predná časť ústnej spodiny
C04.1,Bočná časť ústnej spodiny
C04.8,Presahujúca lézia ústnej spodiny
C04.9,Nešpecifikovaná ústna spodina
C05.0,Tvrdé podnebie
C05.1,Mäkké podnebie
C05.2,Čapík
C05.8,Presahujúca lézia podnebia
C05.9,"Podnebie, bez špecifikácie"
C06.0,Sliznica líca
C06.1,Ústna predsieň
C06.2,Retromolárna oblasť
C06.8,Presahujúca lézia iných a nešpecifikovaných častí úst
C06.9,Ústa bez špecifikácie
C07,Zhubný nádor príušnej žľazy
C08.0,Podsánková žľaza
C08.1,Podjazyková žľaza
C08.8,Presahujúca lézia veľkých slinných žliaz
C08.9,"Veľká slinná žľaza, bez špecifikácie"
C09.0,Mandľová zátoka - sinus tonsillaris
C09.1,Podnebné oblúky (predné) (zadné)
C09.8,Presahujúca tonzilárna lézia
C09.9,Mandľa bez špecifikácie
C10.0,Priehlbinka - vallecula
C10.1,Predná plocha príklopky
C10.2,Bočná stena orofaryngu
C10.3,Zadná stena orofaryngu
C10.4,Branchiálny rázštep
C10.8,Presahujúca lézia orofaryngu
C10.9,Orofaryng bez špecifikácie
C11.0,Horná stena nosohltana
C11.1,Zadná stena nosohltana
C11.2,Bočná stena nosohltana
C11.3,Predná strana nosohltana
C11.8,Presahujúca lézia nosohltana
C11.9,"Nosohltan, bez špecifikácie"
C12,Zhubný nádor hruškovitého zálivu (sinus piriformis)
C13.0,Postkrikoidná oblasť
C13.1,"Aryepiglotická krkva, hypofaryngová strana"
C13.2,Zadná stena hypofaryngu
C13.8,Presahujúca lézia hypofaryngu
C13.9,Nešpecifikovaný hypofarynx
C14.0,Hltan bez špecifikácie
C14.1,Laryngofarynx
C14.2,Waldeyerov tonzilárny prsteň
C14.8,"Presahujúca lézia pery, ústnej dutiny a hltana"
C15.0,Krčná časť pažeráka
C15.1,Hrudníková časť pažeráka
C15.2,Brušná časť pažeráka
C15.3,Horná tretina pažeráka
C15.4,Stredná tretina pažeráka
C15.5,Dolná tretina pažeráka
C15.8,Presahujúca lézia pažeráka
C15.9,"Pažerák, bez špecifikácie"
C16.0,Kardia
C16.1,Klenba žalúdka (fundus ventriculi)
C16.2,Telo žalúdka (Corpus ventriculi)
C16.3,Vrátnikova dutina (Antrum pyloricum)
C16.4,Vrátnik - pylorus
C16.5,Nešpecifikované malé zakrivenie žalúdka
C16.6,Nešpecifikované veľké zakrivenie žalúdka
C16.8,Presahujúca lézia žalúdka
C16.9,Žalúdok bez špecifikácie
C17.0,Dvanástnik
C17.1,Lačník - jejunum
C17.2,Bedrovník - ileum
C17.3,Meckelov divertikul (vačok)
C17.8,Presahujúca lézia tenkého čreva
C17.9,Tenké črevo bez špecifikácie
C18.0,Slepé črevo - caecum
C18.1,Červovitý prívesok - appendix
C18.2,Stúpavá časť - colon ascendens
C18.3,Pečeňový ohyb - flexura hepatica
C18.4,Priečna časť - colon transversum
C18.5,Slezinový ohyb - flexura lienalis
C18.6,Zostupná časť - colon descendens
C18.7,Esovitá časť - colon sigmoideum
C18.8,Presahujúca lézia hrubého čreva
C18.9,Kolón bez špecifikácie
C19,Zhubný nádor rektosigmoidového spojenia
C20,Zhubný nádor konečníka
C21.0,Nešpecifikovaný anus
C21.1,Análny kanál
C21.2,Kloakogénne pásmo
C21.8,"Presahujúca lézia rekta, anusu a análneho kanála"
C22.0,Karcinóm pečeňových buniek
C22.1,Karcinóm vnútropečeňových žlčových ciest
C22.2,Hepoblastóm
C22.3,Angiosarkóm pečene
C22.4,Iné sarkómy pečene
C22.7,Iné špecifikované karcinómy pečene
C22.9,Pečeň bez špecifikácie
C23,Zhubný nádor žlčníka
C24.0,Extrahepatálne žlčové cesty
C24.1,Vaterova banka - ampulla Vateri
C24.8,Presahujúca lézia biliárnej sústavy
C24.9,"Žlčové cesty, bez špecifikácie"
C25.0,Hlava pankreasu
C25.1,Telo pankreasu
C25.2,Chvost pankreasu
C25.3,Vývod podžalúdkovej žľazy
C25.4,Endokrinná časť pankreasu
C25.7,Iné časti pankreasu
C25.8,Presahujúca lézia pankreasu
C25.9,Pankreas bez špecifikácie
C26.0,Nešpecifikovaná časť čreva
C26.1,Slezina
C26.8,Presahujúca lézia tráviacich orgánov
C26.9,Nepresne určené lokalizácie v tráviacej sústave
C30.0,Nosová dutina
C30.1,Stredné ucho
C31.0,Čeľustná dutina - sinus maxillaris
C31.1,Čuchová dutina - sinus ethmoidales
C31.2,Čelová dutina - sinus frontalis
C31.3,Dutina klinovej kosti - sinus sphenoidalis
C31.8,Presahujúca lézia paranazálnych dutín
C31.9,Nešpecifikovaná prinosová dutina
C32.0,Hlasivka - glottis
C32.1,Supraglottis
C32.2,Subglottis
C32.3,Hrtanová chrupka
C32.8,Presahujúca lézia hrtana
C32.9,"Hrtan, bez špecifikácie"
C33,Zhubný nádor priedušnice
C34.0,Hlavná prieduška
C34.1,"Horný lalok, prieduška alebo pľúca"
C34.2,"Stredný lalok, prieduška alebo pľúca"
C34.3,"Dolný lalok, prieduška alebo pľúca"
C34.8,Presahujúca lézia priedušky a pľúc
C34.9,Prieduška alebo pľúca bez špecifikácie
C37,Zhubný nádor týmusu
C38.0,Srdce
C38.1,Predné medzipľúcie
C38.2,Zadné medzipľúcie
C38.3,Nešpecifikovaná časť medzipľúcia
C38.4,Pohrudnica
C38.8,"Presahujúca lézia srdca, medzipľúcia a pohrudnice"
C39.0,Nešpecifikovaná časť horných dýchacích ciest
C39.8,Presahujúca lézia dýchacích a vnútrohrudníkových orgánov
C39.9,Nepresne určené lokalizácie v dýchacej sústave
C40.0,Lopatka a dlhé kosti hornej končatiny
C40.1,Krátke kosti hornej končatiny
C40.2,Dlhé kosti dolnej končatiny
C40.3,Krátke kosti dolnej končatiny
C40.8,Presahujúca lézia kosti a kĺbovej chrupky končatín
C40.9,Nešpecifikovaná kosť a kĺbová chrupka končatiny
C41.0,Kosti lebky a tváre
C41.1,Sánka - mandibula
C41.2,Chrbtica
C41.3,"Rebrá, mostík a kľúčna kosť"
C41.4,"Panvové kosti, krížová kosť a kostrč"
C41.8,Presahujúce lézie kosti a kĺbovej chrupky
C41.9,Nešpecifikovaná kosť a kĺbová chrupka
C43.0,Malígny melanóm pery
C43.1,Malígny melanóm mihalnice vrátane kútika
C43.2,Malígny melanóm ucha a vonkajšieho zvukovodu
C43.3,Malígny melanóm iných a nešpecifikovaných častí tváre
C43.4,Malígny melanóm vlasatej časti hlavy a krku
C43.5,Malígny melanóm trupu
C43.6,Malígny melanóm hornej končatiny vrátane pleca
C43.7,Malígny melanóm dolnej končatiny vrátane bedra
C43.8,Presahujúci malígny melanóm kože
C43.9,Nešpecifikovaný malígny melanóm kože
C44.0,Koža pery
C44.1,Koža mihalnice vrátane kútika
C44.2,Koža ucha a vonkajšieho zvukovodu
C44.3,Koža iných a nešpecifikovaných častí tváre
C44.4,Koža vlasatej časti hlavy a krku
C44.5,Koža trupu
C44.6,Koža hornej končatiny vrátane pleca
C44.7,Koža dolnej končatiny vrátane bedra
C44.8,Presahujúca lézia kože
C44.9,Nešpecifikovaný zhubný nádor kože
C45.0,Mezotelióm pohrudnice
C45.1,Mezotelióm pobrušnice
C45.2,Mezotelióm osrdcovníka
C45.7,Mezotelióm inej lokalizácie
C45.9,Nešpecifikovaný mezotelióm
C46.0,Kaposiho sarkóm kože
C46.1,Kaposiho sarkóm mäkkého tkaniva
C46.2,Kaposiho sarkóm podnebia
C46.3,Kaposiho sarkóm lymfatických uzlín
C46.7,Kaposiho sarkóm inej lokalizácie
C46.8,Kaposiho sarkóm viacerých orgánov
C46.9,Nešpecifikovaný Kaposiho sarkóm
C47.0,"Periférne nervy hlavy, tváre a krku"
C47.1,Periférne nervy hornej končatiny vrátane pleca
C47.2,Periférne nervy dolnej končatiny vrátane bedra
C47.3,Periférne nervy hrudníka
C47.4,Periférne nervy brucha
C47.5,Periférne nervy panvy
C47.6,Nešpecifikované periférne nervy trupu
C47.8,Presahujúce lézie periférnych nervov a autonómneho nervového systému
C47.9,Nešpecifikované periférne nervy a autonómny nervový systém
C48.0,Retroperitoneum
C48.1,Bližšie určené časti pobrušnice
C48.2,Pobrušnica bez špecifikácie
C48.8,Presahujúca lézia retroperitonea a peritonea
C49.0,"Spojivové a mäkké tkanivo hlavy, tváre a krku"
C49.1,Spojivové a mäkké tkanivo hornej končatiny vrátane pleca
C49.2,Spojivové a mäkké tkanivo dolnej končatiny vrátane bedra
C49.3,Spojivové a mäkké tkanivo hrudníka
C49.4,Spojivové a mäkké tkanivo brucha
C49.5,Spojivové a mäkké tkanivo panvy
C49.6,Nešpecifikované spojivové a mäkké tkanivo trupu
C49.8,Presahujúca lézia spojivového a mäkkého tkaniva
C49.9,Nešpecifikované spojivové a mäkké tkanivo
C50.0,Prsníková bradavka a dvorček
C50.1,Stredná časť prsníka
C50.2,Vrchný vnútorný kvadrant prsníka
C50.3,Spodný vnútorný kvandrant prsníka
C50.4,Vrchný vonkajší kvandrant prsníka
C50.5,Spodný vonkajší kvadrant prsníka
C50.6,Pazuchová časť prsníka
C50.8,Presahujúca lézia prsníka
C50.9,Prsník bez špecifikácie
C51.0,Veľký pysk
C51.1,Malý pysk
C51.2,Dráždec
C51.8,Presahujúca lézia vulvy
C51.9,"Vulva, bez špecifikácie"
